ID,First Name,Last Name,Email,Car Make,Car Model,VIN,Manufactured Date,Age of Vehicle (Years)
71f127da-4858-4f50-b646-8f5759eb3316,David,Jackson,david.jackson612@example.com,Kia,Sportage,FW6F4NR98G0WS4C33,2021-02-04,5
72556186-81a7-41a4-af79-08616484dc36,Amanda,Smith,amanda.smith385@example.com,Honda,Accord,AT7OAZLHBCA6UCXZU,2022-02-28,3
7302a2c3-7a40-4175-8442-412d7460a4a7,Jennifer,Thompson,jennifer.thompson582@example.com,Toyota,Camry,BFGDDIBHODCII5G34,2017-03-07,8
73690e68-ebda-4c97-acb8-0b3a5728396a,Sophia,Thomas,sophia.thomas528@example.com,Kia,Sportage,BK9JT3C8FIW0GDOR5,2022-01-29,4
736e4c1b-1441-4d98-a1b6-6a42e359a4f6,Chris,Jackson,chris.jackson902@example.com,Honda,Civic,564ZOTMBFUCR87OEK,2024-12-10,1
73a6785c-5737-4444-afe0-4aebd3539f21,Emily,Davis,emily.davis332@example.com,Kia,Sportage,D5R1KL2U9M6LTYCFN,2020-01-15,6
73e7b45c-3440-4afa-b3da-058a7f06da2c,Mark,White,mark.white464@example.com,Kia,Sorento,767BOCOKZJMDOB6K5,2019-02-09,7
743c0a40-1d59-4098-a0fe-fe1cec7b4057,Emily,Garcia,emily.garcia427@example.com,Kia,Sportage,OKXWZZZZPJJXYW766,2018-10-24,7
74a5e719-44d6-4594-8e6c-84323f5811e6,Chris,Taylor,chris.taylor594@example.com,Ford,F-150,UZHLRDWLKPEDCWX6C,2018-09-11,7
74b2200e-10ee-4d63-8b16-a122fbfd3679,Mark,Doe,mark.doe823@example.com,Nissan,Sentra,E9XGMC91SQR3AL8C1,2018-10-24,7
75ad8e88-d6b4-455c-9a34-5754666fb9cc,Amanda,White,amanda.white153@example.com,Honda,Civic,5AVO6NJTO5HQOU7JA,2018-02-16,8
75d809a0-f3a1-4c74-87fb-64d3a2dce155,John,Johnson,john.johnson484@example.com,Tesla,Model 3,ZZ2YRELPBY3JVMT81,2022-10-17,3
75fa4c0b-acbf-4aee-9f71-3c396ee5734f,Brian,Thomas,brian.thomas243@example.com,Audi,A6,FNCBYQHY4HLKNDJB9,2021-04-21,4
76c30039-a09d-4005-abba-c401ac2ef1a5,Emily,Jackson,emily.jackson490@example.com,Audi,A4,TLQMAPGR91MQ5G40S,2021-05-13,4
77684117-823f-4be6-a6ca-887268e3fd59,Mark,Jackson,mark.jackson344@example.com,Honda,Accord,8E1E0TOORYVW34KAI,2018-09-01,7
776d7305-a5c6-40df-ba4b-1de22992641d,Amanda,White,amanda.white787@example.com,Tesla,Model S,9MSSPWO968KGV2HUD,2020-12-16,5
77c4a311-3ee2-4dc2-93d6-ddb2d7bb9f39,Michelle,Moore,michelle.moore959@example.com,BMW,3 Series,MQLUK1TYJ1T7Z8TI4,2017-05-15,8
77d17684-c0ea-480d-8dbe-b6a64d42d5f1,Michelle,Davis,michelle.davis677@example.com,Nissan,Sentra,GMSUAK59661B4UHT9,2022-11-23,3
77d4aca5-b3da-4ffb-bad1-bcf241a01c7b,Robert,Harris,robert.harris235@example.com,BMW,3 Series,UALSZ9Y9O6UCF2CL8,2022-06-16,3
77e43cd7-0381-41cc-b01f-50934c7f1c65,Brian,Anderson,brian.anderson578@example.com,Audi,A6,SSU6Y41MRC60KVFU3,2018-12-31,7
77e88603-d12d-4d63-ab60-ddc908d9fdab,Michelle,Moore,michelle.moore630@example.com,Toyota,Camry,ABQTTHPYYGUVRH7L4,2017-12-19,8
7821ac37-714e-4a0e-9a39-aeaf26d5f834,James,Miller,james.miller@example.com,Mercedes,C-Class,WDDWF4HB9EF123456,2020-07-08,5
78976dcb-9757-444d-bd9b-84274241adb0,Michael,Johnson,michael.j@example.com,Ford,F-150,1FTFW1EF5EFC12345,2021-03-10,4
7914a191-2273-4bc0-b508-35a5d734cca0,David,Taylor,david.taylor407@example.com,BMW,5 Series,3NSJIQEJ7G0GWT2ZN,2024-05-29,1
79a8297f-88f6-438c-aaaa-c778832bf780,David,Moore,david.moore977@example.com,BMW,3 Series,KWKNVA0KHEKSLR75P,2024-01-02,2
79ed975e-cf5a-45b9-9628-bf2a1eea5ac5,Jennifer,Martin,jennifer.martin963@example.com,Nissan,Sentra,L5F968369IEXTRJ4R,2021-11-28,4
7a55a7d2-91b1-4f4a-bd85-5816f9f1ce18,Sarah,Doe,sarah.doe97@example.com,Ford,Focus,00QU8U4R8N8MX68O4,2019-08-12,6
7a7017db-0ae6-4134-bf76-f23f93d43436,Mark,Garcia,mark.garcia300@example.com,Mazda,CX-5,6IRKYVUUP9P0HHY8M,2020-05-11,5
7a7796d2-b485-4da8-a754-aa0c0b83248b,Mark,Martin,mark.martin251@example.com,BMW,5 Series,G5W7SV36X2D9P71K6,2024-06-13,1
7a8e1ff6-9aa1-49de-bb3d-8938ad6365c5,Jane,Smith,jane.smith@example.com,Honda,Civic,2HGFC2F59FH123456,2019-08-22,6
7a9661d0-a913-4345-a974-1463aef74dde,Jennifer,Anderson,jennifer.anderson824@example.com,Hyundai,Elantra,MQAT8ML6PLJ2FAOUC,2023-07-07,2
7a9c2e80-27e5-48ef-943c-f33b42134b43,Amanda,Thompson,amanda.thompson149@example.com,Honda,Accord,RZ5WPEVHLM3KQ54S1,2024-03-15,1
7ab9f12d-29a9-4422-af76-275d118e3cdd,Robert,Johnson,robert.johnson584@example.com,Nissan,Sentra,4OG7ZQBK2UED9JIWC,2019-06-29,6
7ad34286-3185-41b7-8525-e499a04ff19e,Sophia,Martin,sophia.martin870@example.com,Ford,Focus,3YHXTLB7YUA6NS00S,2019-04-18,6
7b00c8c0-2321-4914-9451-4c68d4ccfcf9,Chris,Williams,chris.williams355@example.com,BMW,5 Series,5WBEXXW1AZNP4HAV6,2019-10-07,6
7b121e7a-a512-4b80-8304-f4a879e8c582,Emily,Doe,emily.doe519@example.com,Audi,A6,7USLHRZENQC9WG4G0,2019-05-20,6
7b33c4a8-e465-4d79-a645-3cdbbc43a488,Laura,Williams,laura.williams459@example.com,BMW,5 Series,MG5TWRPNO5D8KXE36,2024-04-16,1
7b42ff33-abb3-41ef-910b-7facfd138815,Sarah,Davis,sarah.davis@example.com,BMW,3 Series,WBA8E1C50HK123456,2023-02-14,3
7b4c6f02-386d-4e57-9c4f-61566025cf99,Sophia,Miller,sophia.miller948@example.com,Tesla,Model 3,1YITNM4BX04F3WIQL,2019-12-31,6
7b55f80d-53aa-40c9-b404-3c9cef91e7a9,Kevin,Thomas,kevin.thomas660@example.com,Hyundai,Elantra,H10I8MV9NSQRDGP1B,2018-07-04,7
7be6850f-8918-49e3-af34-45da9fad9c87,Jane,Smith,jane.smith276@example.com,Audi,A4,YSXN42L13S60BKXKY,2018-04-07,7
7c420825-a214-468d-af47-6257fbc16259,Chris,Anderson,chris.anderson627@example.com,Honda,CR-V,A0K378YU0ID25AE5F,2024-07-09,1
7c6b99b2-3778-4367-854b-3825b52a5523,Chris,Thomas,chris.thomas708@example.com,Kia,Sportage,XC21AXT7JXO8R8U16,2023-05-16,2
7c79e23c-fa83-4d54-8af0-024ca68434a7,Sarah,Smith,sarah.smith472@example.com,Toyota,RAV4,SCXC1WVRO3QGRD9X5,2020-04-09,5
7cc38fa9-68fc-4b15-95a8-27c6e3cd794e,John,Johnson,john.johnson474@example.com,Hyundai,Sonata,V2WTAXKHHA1LWPTFH,2024-07-14,1
7d257e29-8e6a-42b5-9c2d-2688cdca3755,Jennifer,White,jennifer.white741@example.com,Toyota,RAV4,CYOT87QOEVC1VA3XM,2017-11-27,8
7d45eec5-d646-4691-9376-671e808fc8c5,John,Wilson,john.wilson698@example.com,Tesla,Model S,APM8J5KZXHMM0OODX,2020-03-01,5
7d9d8432-df8b-4e95-9a11-04a32197ca30,Brian,Johnson,brian.johnson0@example.com,Nissan,Altima,SJTU1O5OX6HRRZWNJ,2019-08-05,6
7dd215b5-786a-45a8-9916-8dc92670d1d6,Sarah,Taylor,sarah.taylor570@example.com,Audi,A4,3PAM67F0GSK3G4R2L,2023-05-30,2
7e85f0cf-6331-4312-bfc2-0f6808cdfc1f,Michelle,Brown,michelle.brown324@example.com,BMW,3 Series,OAULB85J08R5HB5QT,2019-04-25,6
7ec182dd-26d0-4c37-a35a-b57e7e9b7936,David,Jackson,david.jackson863@example.com,Honda,CR-V,HG26DPDLINZJT9CL0,2023-07-20,2
7ee95b27-9e96-4741-8ffb-916368e33398,Amanda,Davis,amanda.davis453@example.com,Honda,Civic,3UK4F3V7XPTOPMAWC,2022-10-09,3
7f02a37a-f66e-41a1-bad1-9a2524ef9b6d,Michelle,Martin,michelle.martin397@example.com,Honda,CR-V,VNEETMG2ZQ7T3R4WL,2022-05-14,3
7f5ef5f6-840b-4317-b669-c57491b72814,Jane,Johnson,jane.johnson504@example.com,Mazda,CX-5,YP8PFL7NEB63DRVCT,2024-12-01,1
7f98b0e5-d198-4fc2-bfab-abd840bd0e68,Laura,Wilson,laura.wilson557@example.com,Hyundai,Elantra,U42DDTCHA7WT6PFXG,2020-12-09,5
7fe8ebd1-2ed9-4ce3-a530-8da49558560e,Chris,Lee,chris.lee430@example.com,Hyundai,Elantra,7H5AKOCJSWJIPVF3N,2023-09-08,2
802c1cfe-16f4-4897-99ba-7fc3cdafef43,John,Moore,john.moore530@example.com,Ford,Explorer,S0USAY4C2D1G82PLG,2023-06-12,2
804de46f-6147-4f97-8e33-c146fa05ca4d,Robert,Doe,robert.doe293@example.com,Toyota,Camry,DPMXXDVAQ7YA3RYTV,2024-02-05,2
805db7da-45d2-4573-9a54-9f20779d8ae2,Chris,Williams,chris.williams285@example.com,BMW,5 Series,5FZD6Y5CIQYJD42WY,2024-11-26,1
80a4eee1-92c9-473f-adcc-bb9f9ce5e622,Andrew,White,andrew.white233@example.com,Ford,Focus,OJTX2WSKY56YF70CS,2017-03-26,8
80ee8bf8-6a37-4a46-b3b0-7192287db4b7,Mark,Harris,mark.harris436@example.com,Hyundai,Sonata,QD3FXP64LV46U5CC9,2021-11-02,4
80f938a8-a9e1-49b4-8840-1dca7bada1bc,James,Lee,james.lee800@example.com,BMW,5 Series,VQJXQ2A7MK3NW4FNW,2024-07-03,1
812069f4-6a20-4aae-86bc-e8049411ef47,Mark,Harris,mark.harris692@example.com,Honda,CR-V,MAXNF9UX9FAYHLR5E,2022-08-24,3
8172065a-d0d2-489a-8463-649cf2736cf7,Amanda,Davis,amanda.davis592@example.com,Tesla,Model 3,50QEMOFBM7SXSUB33,2020-12-27,5
81c9ee8c-eb86-4643-afc9-eac469cbafb4,Andrew,Smith,andrew.smith985@example.com,BMW,3 Series,XS24LATIUIPXGGMUP,2018-05-28,7
81cf7fb3-5148-483f-adc2-655088aaea5c,Brian,White,brian.white81@example.com,Kia,Sorento,S2EORKOE8WM7NGOVV,2017-03-31,8
81d6911f-3ad0-42df-8066-b2f97cd0b665,Emily,Lee,emily.lee394@example.com,BMW,3 Series,YAFWD8RXW0EA4ZKCW,2022-07-08,3
822917a7-fb89-4893-8b8c-40fff6c762a9,Michelle,Miller,michelle.miller973@example.com,Hyundai,Elantra,6Q9B6JQG0AON1L18C,2018-10-29,7
822fd42c-b607-410c-82fd-4cf5f2cc3533,Brian,Williams,brian.williams463@example.com,Hyundai,Elantra,JIVCXHC3NZ7EEDW9T,2019-01-01,7
824c1340-cc29-42f9-aab5-55757324c8e9,David,Brown,david.brown@example.com,Chevrolet,Silverado,1GCUYDED0LZ123456,2018-11-30,7
82dae15a-e5e1-4d4e-b7dd-b0ddef395382,Daniel,Harris,daniel.h@example.com,Lexus,RX350,2T2BZMCA8KC123456,2020-12-05,5
83193d9e-f9ae-4418-a27a-462792f19e25,Kevin,Jackson,kevin.jackson68@example.com,Kia,Sorento,07LV7Q204AXFT3GL0,2024-10-17,1
832b8733-78a2-40ed-87ea-332f0b178be0,James,Thompson,james.thompson778@example.com,Nissan,Sentra,4ECVP1MLYEKYY3PMB,2024-01-19,2
83308dff-7edb-47c8-9eed-8d83c568542c,Mark,Thomas,mark.thomas301@example.com,Hyundai,Sonata,MBVHGPS4B5II96MAD,2021-03-06,4
839d8382-ae0a-4f82-b4f7-f1d8a479cbd1,Chris,Doe,chris.doe77@example.com,Toyota,Camry,NTAKFD6L67XFG2YTS,2019-01-07,7
83d3bdd5-33e5-43b9-b90e-87e7b4089287,Jennifer,Thompson,jennifer.thompson968@example.com,Honda,CR-V,IISI4LRRCP1TXV4O1,2022-06-27,3
83e90490-dbc3-4549-92e5-be92f2250eaf,James,Martin,james.martin998@example.com,Kia,Sportage,4U57PKOHAT875D8SL,2019-05-13,6
84673cf3-cdb8-4cee-adab-77f2bc6b3849,Lisa,Clark,lisa.clark176@example.com,Mazda,CX-5,63DYMXN2NA06CO4HZ,2019-03-24,6
849dedf9-544b-43bd-827c-b724d40d2267,Daniel,Harris,daniel.h@example.com,Lexus,RX350,2T2BZMCA8KC123456,2020-12-05,5
851b917a-4103-4dc1-9d25-d72608789ae7,Brian,Johnson,brian.johnson857@example.com,Audi,A6,Z0J8DIT5WLN891RMO,2020-12-20,5
85265402-6e52-4767-9028-df69314e09db,Daniel,Doe,daniel.doe760@example.com,Mazda,CX-5,FC6JBQKBXOHQBIDHC,2020-07-15,5
8576a8bf-e602-4538-88e4-270e3d586fff,Sarah,Taylor,sarah.taylor941@example.com,Ford,F-150,TATU6LFJPHAQKPL3F,2024-03-07,1
858454a7-9b44-40cb-b149-18e3e266b848,Jennifer,Taylor,jennifer.t@example.com,Hyundai,Elantra,5NPD84LF4KH123456,2022-06-25,3
85cc2203-bb5b-4cee-bbaa-2ad106b3180b,Emily,Thompson,emily.thompson76@example.com,Nissan,Sentra,QQ2JR8X69CMB884YV,2017-07-09,8
861b932d-f9fe-47bb-8527-28b83a76c0c5,Mark,Anderson,mark.anderson635@example.com,BMW,3 Series,H6VOZW7LCY6490ZJE,2023-03-21,2
86625b74-cc22-45c3-881d-e6f74384590d,Emily,Doe,emily.doe912@example.com,Nissan,Sentra,MFFEVXBWVOU41OTRR,2020-10-14,5
86a2a76c-8171-438d-a120-1acb868d2028,Lisa,Martin,lisa.martin237@example.com,Toyota,RAV4,SY6TZKDKP38KQH567,2017-04-03,8
86c8728c-f87e-40f6-9a16-28c4752b3f39,Brian,Thomas,brian.thomas874@example.com,Tesla,Model 3,VIOBLRDLQDVFYFGZH,2020-12-29,5
86e8fc53-41e2-4a9a-8bd4-06a101fff903,Sophia,White,sophia.white835@example.com,Ford,Explorer,T376SZ37FLZ1O8XZM,2020-06-12,5
86f848dd-7d26-426f-af59-a9bd7249f758,David,Thomas,david.thomas810@example.com,Tesla,Model 3,YHHDQOQCZ58BIWZL5,2019-02-12,7
86faeece-2d96-4304-aebf-4620e6167f65,Amanda,Clark,amanda.clark492@example.com,Hyundai,Elantra,OEKHMSS7F78MKQ1JC,2023-01-16,3
87644e3a-0504-4fc2-804e-d3840f9eba66,Lisa,Lee,lisa.lee47@example.com,Ford,Focus,ZTDAMJQOL40N5VL2O,2019-09-11,6
878ca02e-51bc-49be-b58a-454e597c79a5,Sophia,Anderson,sophia.anderson187@example.com,Ford,F-150,20AKUQJP6VV3R0NTL,2018-12-31,7
87c5b65c-b7a8-4723-9ac7-a945758c00b2,Robert,Doe,robert.doe903@example.com,Audi,A4,GPKKZHZYBJTHV17AF,2019-04-13,6
882018a5-8830-4769-b778-f35c9824390a,Mark,Harris,mark.harris247@example.com,BMW,3 Series,CWVBN3CO0633BS7F0,2017-01-31,9
886239ea-315c-4607-b2a5-a382ed776ffe,Jane,Wilson,jane.wilson864@example.com,Mazda,Mazda3,LJNY45KA78W6SR4RN,2024-05-02,1
888a8b1b-bb3c-4e40-9b5c-36cce2875c7d,Robert,Davis,robert.davis188@example.com,Nissan,Altima,K0R3FDHI3O0I7EJWI,2018-07-08,7
88f7cf0a-4366-4df4-9c72-d6c05e45113c,David,Moore,david.moore488@example.com,BMW,5 Series,SC5G8L2HDQ1UIU9H2,2024-12-24,1
89585653-01ea-44ab-9e5d-b529b0ab24fd,Michael,Taylor,michael.taylor884@example.com,Tesla,Model Y,LYVJIQNYV0Y8SMMOE,2022-10-01,3
8965dc47-cbfa-4d4c-8ad2-416a1ca8f2d3,Brian,Clark,brian.clark942@example.com,Mazda,Mazda3,NZ2SOQLL4J285CY61,2022-09-30,3
896a01b3-3bc8-4945-b5d8-c1948cee231f,Brian,Lee,brian.lee50@example.com,Kia,Sorento,GDP1AHM0R2AKKHCXU,2017-09-25,8
89bf3752-c6b0-4951-a3a8-d5d839c5aa11,Lisa,White,lisa.white428@example.com,Toyota,Camry,IM8305AALKBZNABCW,2021-05-03,4
89c31322-b356-43ba-8937-3a8827195302,Chris,Thompson,chris.thompson629@example.com,Audi,A4,TBS15S690YUGROKRU,2020-08-24,5
89db0130-160a-4f53-945c-a92ca26bd4a0,Mark,Wilson,mark.wilson284@example.com,Hyundai,Sonata,KSER4JJ3MLVBPA9BZ,2018-08-17,7
8a569363-1686-4bbc-8c7a-098b729b1c48,Daniel,White,daniel.white762@example.com,Mazda,CX-5,99CRBSRWR6TH7CNPY,2021-10-18,4
8aaa8df0-7a21-4b41-bbdd-0f8eb7ebdc75,John,Doe,john.doe733@example.com,Ford,Focus,GV6DZK0E6HN83U7C0,2024-01-17,2
8ad5f018-469a-49db-b379-108b2ebaa2b4,Sarah,Martin,sarah.martin687@example.com,Ford,Explorer,I4GMK3FKHXDOB97CX,2022-12-18,3
8ae67d2f-43a1-4773-aa05-6f767f2faafc,David,Brown,david.brown@example.com,Chevrolet,Silverado,1GCUYDED0LZ123456,2018-11-30,7
8aee940b-541c-4742-ae9f-234e1f8e6fc9,Kevin,Brown,kevin.brown39@example.com,Kia,Sorento,3V5DGDONKIPH3SOUI,2018-03-14,7
8b3e92ee-9805-45bc-87e3-dcfddb7fa6c5,Jennifer,Harris,jennifer.harris568@example.com,Hyundai,Sonata,CAUBUBT7YG09SMHAN,2023-12-27,2
8b4edbf4-1692-45b1-9763-7911af8d093d,Emily,Davis,emily.davis216@example.com,Audi,A4,N1IO9VNY59GNWAWSG,2019-12-31,6
8b67807a-13e3-4760-84ea-553f8f7f4c18,Brian,Davis,brian.davis15@example.com,Honda,CR-V,6X9W9WTSASO5DWLCK,2024-10-19,1
8b7fd576-a70e-4d9a-a2d7-adfb3a3b5be3,Kevin,Clark,kevin.clark583@example.com,Nissan,Altima,62HHDEWDP20JH2LFN,2019-10-01,6
8bbd34ad-51d0-44b2-8de6-93d5334a3ed3,Emily,Williams,emily.w@example.com,Tesla,Model 3,5YJ3E1EA5KF123456,2022-01-05,4
8c3d6706-e6e8-4cba-a318-e65defabc807,Chris,Moore,chris.moore806@example.com,Honda,Accord,I6Z93756IJ4B7CG2C,2021-09-13,4
8d0e359c-7955-439c-85f7-7987a1539942,Laura,Moore,laura.moore164@example.com,Nissan,Altima,S7AS3PO5K9WBDXC6E,2024-04-24,1
8d275096-5c58-4e16-8c41-e8f6281c19fd,James,Williams,james.williams457@example.com,Honda,CR-V,W9MDXNLITI70LVFUG,2017-05-30,8
8d6ca7ed-ea5d-4e49-980a-18ff8b659655,Robert,Brown,robert.brown367@example.com,BMW,5 Series,9JRM1254VCJQQ1CYN,2017-12-09,8
8d6e565f-f609-4400-b034-4a935e589293,Emily,Williams,emily.w@example.com,Tesla,Model 3,5YJ3E1EA5KF123456,2022-01-05,4
8db5513c-0688-4e54-98ba-f4de8dd9c1e1,Mark,Moore,mark.moore766@example.com,Kia,Sorento,BTIHMB7L2D61GJITT,2017-07-27,8
8e5a285c-5a3d-4ab1-8063-be29a9851bd0,Jennifer,Johnson,jennifer.johnson515@example.com,Honda,CR-V,LLC66M6PRUNKWJNZB,2021-08-26,4
8e67a046-e78a-4d3e-ba8e-e0d993726cab,Chris,Wilson,chris.wilson128@example.com,Mazda,Mazda3,4H16UNTW6PK2VHVM5,2024-03-05,1
8e68a7e4-a1fe-4b2e-940d-8b891a5039ca,Jennifer,Garcia,jennifer.garcia980@example.com,Tesla,Model S,NR60QU8MJMSINQY4M,2022-05-06,3
8ed1b6bd-9bf2-4877-a6a9-f242d996aa3b,Emily,Garcia,emily.garcia7@example.com,Audi,A4,AWGLWIMR8HY58P69J,2019-10-29,6
8eda14ea-95f1-4c29-a950-c4fab65f145d,Lisa,Harris,lisa.harris346@example.com,Toyota,Corolla,F9EPGP0Q8Z12NXO7O,2022-11-22,3
8ef15d2a-2cdf-40f3-9954-5e8220218eb9,John,Moore,john.moore106@example.com,Kia,Sorento,W0MHBJ6ZALW6H0S0O,2021-05-25,4
90c1b14b-95ad-40e3-977e-cc2284bab48b,Lisa,Anderson,lisa.anderson534@example.com,Mazda,Mazda3,ALT5PBC7UIF6FCK05,2019-09-08,6
90e90d83-b4b4-4e1d-b67d-4cab1c5bd28a,Kevin,Smith,kevin.smith296@example.com,Mazda,CX-5,DYM19H08Q6HZV7M3W,2024-04-27,1
911b7a47-68ab-46a9-97ac-095b59b27651,Robert,Brown,robert.brown351@example.com,Mazda,Mazda3,IRGK5GL7KKKFXB4B1,2019-05-09,6
9157505d-4b8f-42e9-b7a2-cb9a4196867f,Sophia,Wilson,sophia.wilson536@example.com,Tesla,Model Y,VRE3S0IK8TSS7LAYP,2018-07-18,7
917211fb-1292-4a60-ac7c-cf7652cb0193,Chris,Harris,chris.harris384@example.com,BMW,5 Series,JPF1RR4ISIUEEQSO3,2017-05-04,8
91f2fbb4-9e41-4cdf-ab6a-8a0654cab167,Sophia,Taylor,sophia.taylor911@example.com,Hyundai,Sonata,YFT3Y4U9TYS2VN2UI,2019-11-24,6
91fa7f8b-02b6-4a39-a197-31c9de086050,Laura,Taylor,laura.taylor620@example.com,Mazda,Mazda3,K3KL0CDMYASC8SOFW,2020-06-27,5
92445f2f-52ca-4e25-b5da-9afcaa4a252c,Lisa,Smith,lisa.smith789@example.com,Toyota,Corolla,PQMAX3J4ADKNS91MI,2021-03-14,4
92720bae-168e-46eb-bab2-a4ecbe406ad8,Jane,Thomas,jane.thomas357@example.com,Toyota,RAV4,4JJE7ZXWSNHL9U1V6,2024-08-07,1
928a3c18-f0f8-4f0c-8299-bab01e07c1b3,Amanda,Doe,amanda.doe425@example.com,Toyota,RAV4,S347DYPOB3M1BP736,2020-09-17,5
92ba60a0-425c-484d-a81d-9553a4070b1e,Sarah,White,sarah.white315@example.com,Honda,Civic,O2ZHPIRG7DYUWTJBB,2023-11-08,2
932a0041-c2bf-4ff5-9e60-889485ff0549,James,Johnson,james.johnson703@example.com,Honda,Civic,KE9H962X5TGHK2QEM,2022-12-08,3
93373cac-3fa2-45d9-bb5a-1094294b096a,Emily,Brown,emily.brown730@example.com,Kia,Sorento,6HFQOL08B0U58VW7F,2024-03-15,1
938ccf4a-4733-4010-9578-954e47a813c5,Sarah,Thomas,sarah.thomas576@example.com,Nissan,Altima,W241S0SFQZ36E4WU9,2020-12-17,5
942cfb93-9ddc-4a00-b71a-ac9c2a8678f6,Mark,Lee,mark.lee549@example.com,Tesla,Model Y,WKGMLBJ52GJN6VQJV,2024-05-16,1
9442fbad-b7fc-4761-80f4-89973d2064f1,Emily,Davis,emily.davis253@example.com,Nissan,Sentra,JA1WHY7OVI0RCLAOP,2017-07-19,8
9452005f-5c88-40ec-b80a-5fc8a04bffdf,Jennifer,Garcia,jennifer.garcia542@example.com,Nissan,Altima,ORKTYQ5M0791JDQ68,2024-12-15,1
951fd546-a95e-4ecf-a3d3-198d3e7882b1,Sarah,Miller,sarah.miller107@example.com,Kia,Sorento,8Q6PVLR974UAZH3Y1,2021-01-19,5
95445296-5b66-44d0-adc5-3d1d29420358,John,Doe,john.doe191@example.com,Toyota,RAV4,44HXVV7RJSLWHMVZC,2017-07-18,8
95469144-f572-4245-9c84-a4650c58c76b,Brian,Anderson,brian.anderson200@example.com,Mazda,Mazda3,JCUC5KFDC1YHZY4TT,2022-02-28,3
95e304d6-eb7c-49a7-a82c-35ed0071f15d,Daniel,Taylor,daniel.taylor976@example.com,Nissan,Altima,EAAWJRE9TWC1E4L3M,2017-11-08,8
95fa94d9-cbd5-4f60-96b4-8c14d25f4357,Amanda,Williams,amanda.williams598@example.com,Hyundai,Sonata,LGBAT5WSZ5RZ0PSDL,2018-06-21,7
9613a19d-d7b1-4ea2-9cc0-c2315b1bc9f2,Robert,Brown,robert.brown157@example.com,Audi,A4,388XTSUT904KD36AR,2018-10-09,7
962cedef-285d-4613-b032-07132de7e5e6,Michelle,Davis,michelle.davis758@example.com,Mazda,CX-5,8ZM1ESSHI0S1L2KGA,2022-09-09,3
9634c1a1-1290-4b17-8761-158a0d2d32fe,Mark,Williams,mark.williams829@example.com,Nissan,Sentra,525OJAZTHVEA22755,2022-05-12,3
967044a9-aafa-481c-864a-fff4c05e61a7,Sophia,Clark,sophia.clark396@example.com,Nissan,Altima,ZD2GTYPNAJLJGEWP6,2020-07-25,5
96a37b75-b7f5-46f0-a85c-675cb9eae06f,Robert,Harris,robert.harris61@example.com,Ford,Explorer,AQFS036TOYVQO5J9R,2019-10-07,6
96a3afdb-6842-4d14-9e45-adb797e6f8e3,Kevin,Smith,kevin.smith78@example.com,Nissan,Altima,HVSHOCLWX0IU3YAC2,2023-11-18,2
96e3b22a-6e4c-4b99-a34e-5fd3e2547fdf,John,Harris,john.harris645@example.com,Toyota,RAV4,1SM3TCW5F2JYFJR9V,2020-09-18,5
96f2db3b-2fca-4830-b44c-b5c9fdde8daa,Brian,Taylor,brian.taylor498@example.com,Toyota,Camry,K9WV37HSFYGF9B9RA,2024-10-31,1
97542ef3-2846-4916-8e18-ab74dee0bd5c,Michael,Clark,michael.clark333@example.com,BMW,3 Series,FJ07QDJ8U78FXU6FT,2023-04-14,2
97757d64-7f1c-44a1-ab95-840351be4881,Amanda,Anderson,amanda.anderson590@example.com,Toyota,Corolla,FRFV3NB6KJI3ALJUE,2017-01-28,9
97e5ae3c-d50e-4b38-a79a-9a68bef9ec13,Daniel,Miller,daniel.miller306@example.com,Tesla,Model 3,J7QRN984K9PDLD05B,2017-08-03,8
9809538a-6f63-4e8f-9818-35adad88c7d4,Daniel,Brown,daniel.brown270@example.com,BMW,5 Series,I3U5HDA77J8BHFAJD,2018-01-05,8
981b0d69-a37f-4aeb-be6e-0b25be414caf,Robert,Garcia,robert.garcia217@example.com,Toyota,RAV4,4H6I0O1K9PMPWDLSR,2023-07-13,2
983f0bf3-3d97-413a-94fb-aa1b254a9cdc,Michael,Thompson,michael.thompson193@example.com,Ford,Focus,Q7A1LDQ27AUDDGLGO,2022-02-14,4
985928a5-2b5c-4986-8ccf-e693496cee0d,Andrew,Harris,andrew.harris631@example.com,Kia,Sportage,68FLB9V19RVOWF21S,2019-06-22,6
988ec615-18fa-4ae3-851d-f6341264bac1,James,Smith,james.smith88@example.com,Audi,A6,R0QV7O47AT61LQWYP,2022-08-17,3
98a5a1d2-19d0-4592-9003-2ccb4c707d87,Emily,Davis,emily.davis321@example.com,Tesla,Model Y,6OZI4J40O46KWGQCN,2020-11-22,5
98c2fb2e-efbd-479f-b713-cd444a2c1ae1,Sarah,Smith,sarah.smith613@example.com,Toyota,RAV4,VFXMFN6FO6SNH4QQ9,2022-04-06,3
99502278-ac47-4e9c-90a7-2bbe6b49e7a1,Michael,Lee,michael.lee37@example.com,Nissan,Altima,K2099PTJZUMCA5MM4,2017-10-04,8
9971c350-4818-475a-948a-66a2a11475ca,Chris,Doe,chris.doe28@example.com,Kia,Sorento,MYXFB77CINFLYVEOS,2021-01-04,5
99b0b82c-b36c-4f24-a0e5-843d0407b5b2,Laura,Davis,laura.davis280@example.com,Honda,CR-V,2LB69IZL0O2QLAQ32,2023-02-21,2
